user_id,genre_preference,avg_energy,avg_valence,avg_danceability,avg_tempo,sessions_per_month,tier,acquisition_channel,cpa_eur,monthly_revenue_eur,subscription_start,subscription_end,months_active,total_revenue_eur,churned,monthly_churn_prob,cohort_month
U001035,pop,0.731,0.658,0.834,120.0,14,monthly,Paid Social,14.53,9.99,2023-09-06,2024-03-04,7,69.93,1,0.0446,2023-09
U001036,pop,0.802,0.564,0.735,120.0,12,monthly,Paid Search,18.2,9.99,2023-02-21,,23,229.77,0,0.0446,2023-02
U001037,pop,0.832,0.748,0.685,120.0,16,annual,Paid Search,28.2,7.99,2023-09-26,,16,127.84,0,0.0127,2023-09
U001038,pop,0.78,0.753,0.737,120.0,12,annual,Direct,2.32,7.99,2023-06-18,,19,151.81,0,0.0127,2023-06
U001039,pop,0.8,0.728,0.691,120.0,16,annual,Organic Search,4.53,7.99,2023-07-22,2024-04-17,10,79.9,1,0.0127,2023-07
U001040,pop,0.737,0.752,0.711,120.0,10,monthly,Paid Search,29.19,9.99,2024-05-22,2024-09-19,5,49.95,1,0.0446,2024-05
U001041,pop,0.815,0.594,0.733,120.0,17,monthly,Organic Search,3.49,9.99,2023-07-07,,19,189.81,0,0.0446,2023-07
U001042,pop,0.771,0.574,0.827,120.0,12,annual,Organic Search,7.64,7.99,2023-11-30,,14,111.86,0,0.0127,2023-11
U001043,pop,0.652,0.551,0.751,120.0,12,monthly,Organic Search,6.13,9.99,2024-04-27,,9,89.91,0,0.0446,2024-04
U001044,pop,0.666,0.772,0.766,120.0,20,annual,Referral,4.24,7.99,2023-07-15,,18,143.82,0,0.009,2023-07
U001045,pop,0.844,0.657,0.763,120.0,14,monthly,Paid Search,22.84,9.99,2024-06-04,,8,79.92,0,0.0446,2024-06
U001046,pop,0.705,0.784,0.781,120.0,21,monthly,Referral,3.05,9.99,2023-05-28,,20,199.8,0,0.0315,2023-05
U001047,pop,0.701,0.725,0.827,120.0,9,monthly,Paid Social,15.46,9.99,2024-06-11,,7,69.93,0,0.0525,2024-06
U001048,pop,0.847,0.759,0.746,120.0,17,annual,Paid Social,20.01,7.99,2024-04-03,,10,79.9,0,0.0127,2024-04
U001049,pop,0.819,0.654,0.756,120.0,13,annual,Direct,2.94,7.99,2024-05-23,,8,63.92,0,0.0127,2024-05
U001050,pop,0.799,0.555,0.776,120.0,11,annual,Organic Search,4.88,7.99,2023-06-23,2023-06-23,1,7.99,1,0.0127,2023-06
U001051,pop,0.835,0.762,0.747,120.0,13,annual,Referral,3.05,7.99,2024-02-25,,11,87.89,0,0.0127,2024-02
U001052,pop,0.786,0.578,0.671,120.0,14,monthly,Paid Social,23.91,9.99,2023-06-12,2023-07-12,2,19.98,1,0.0446,2023-06
U001053,pop,0.814,0.731,0.772,120.0,9,monthly,Direct,0.67,9.99,2024-06-29,,7,69.93,0,0.0525,2024-06
U001054,pop,0.776,0.723,0.73,120.0,16,monthly,Paid Social,19.59,9.99,2024-04-04,,10,99.9,0,0.0446,2024-04
U001055,pop,0.674,0.664,0.76,120.0,9,annual,Paid Social,14.98,7.99,2023-11-14,,14,111.86,0,0.015,2023-11
U001056,pop,0.803,0.588,0.833,120.0,15,annual,Paid Search,31.48,7.99,2023-09-03,,17,135.83,0,0.0127,2023-09
U001057,pop,0.805,0.579,0.762,120.0,11,free_trial,Organic Search,4.34,0.0,2024-02-20,2024-08-18,7,0.0,1,0.3506,2024-02
U001058,pop,0.81,0.676,0.791,120.0,13,annual,Paid Social,16.31,7.99,2023-10-19,,15,119.85,0,0.0127,2023-10
U001059,pop,0.798,0.557,0.761,120.0,8,annual,Referral,4.29,7.99,2023-11-15,2024-11-09,13,103.87,1,0.015,2023-11
U001060,pop,0.798,0.779,0.827,120.0,12,free_trial,Organic Search,4.6,0.0,2023-03-26,2023-05-25,3,0.0,1,0.3506,2023-03
U001061,pop,0.75,0.744,0.713,120.0,11,annual,Organic Search,2.51,7.99,2023-08-20,,17,135.83,0,0.0127,2023-08
U001062,pop,0.765,0.705,0.837,120.0,8,free_trial,Organic Search,3.81,0.0,2023-05-12,2023-05-12,1,0.0,1,0.4125,2023-05
U001063,pop,0.745,0.666,0.781,120.0,12,monthly,Direct,2.49,9.99,2023-11-08,,14,139.86,0,0.0446,2023-11
U001064,pop,0.689,0.591,0.691,120.0,12,free_trial,Paid Search,17.64,0.0,2023-03-20,2023-03-20,1,0.0,1,0.3506,2023-03
U001065,pop,0.689,0.653,0.762,120.0,14,monthly,Referral,5.23,9.99,2023-10-04,2024-05-01,8,79.92,1,0.0446,2023-10
U001066,pop,0.848,0.709,0.722,120.0,14,annual,Referral,3.36,7.99,2023-10-27,2024-01-25,4,31.96,1,0.0127,2023-10
U001067,pop,0.747,0.7,0.837,120.0,9,annual,Direct,0.98,7.99,2023-04-03,2024-01-28,11,87.89,1,0.015,2023-04
U001068,pop,0.673,0.715,0.835,120.0,22,annual,Organic Search,5.94,7.99,2023-03-17,,22,175.78,0,0.009,2023-03
U001069,pop,0.825,0.785,0.774,120.0,17,annual,Paid Social,11.19,7.99,2023-06-01,,20,159.8,0,0.0127,2023-06
U001070,pop,0.668,0.602,0.804,120.0,21,annual,Paid Social,14.44,7.99,2023-09-01,,17,135.83,0,0.009,2023-09
U001071,pop,0.666,0.636,0.838,120.0,16,monthly,Direct,1.58,9.99,2023-11-03,,15,149.85,0,0.0446,2023-11
U001072,pop,0.691,0.743,0.652,120.0,7,monthly,Paid Social,19.16,9.99,2023-08-06,2023-11-04,4,39.96,1,0.0525,2023-08
U001073,pop,0.695,0.618,0.679,120.0,11,annual,Paid Search,17.81,7.99,2024-02-11,2024-03-12,2,15.98,1,0.0127,2024-02
U001074,pop,0.775,0.58,0.664,120.0,16,annual,Paid Search,22.76,7.99,2023-08-10,,17,135.83,0,0.0127,2023-08
U001075,pop,0.678,0.718,0.728,120.0,11,monthly,Paid Search,34.95,9.99,2024-03-03,2024-03-03,1,9.99,1,0.0446,2024-03
U001076,pop,0.711,0.664,0.669,120.0,10,monthly,Referral,4.14,9.99,2024-05-28,2024-08-26,4,39.96,1,0.0446,2024-05
U001077,pop,0.83,0.606,0.656,120.0,11,monthly,Organic Search,3.64,9.99,2024-01-03,2024-06-01,6,59.94,1,0.0446,2024-01
U001078,pop,0.796,0.664,0.66,120.0,14,monthly,Paid Social,21.27,9.99,2023-01-09,2023-08-07,8,79.92,1,0.0446,2023-01
U001079,pop,0.668,0.63,0.776,120.0,9,monthly,Direct,0.69,9.99,2023-07-31,2024-03-27,9,89.91,1,0.0525,2023-07
U001080,pop,0.729,0.612,0.658,120.0,10,monthly,Organic Search,6.41,9.99,2023-10-27,,15,149.85,0,0.0446,2023-10
U001081,pop,0.711,0.799,0.782,120.0,18,annual,Organic Search,6.46,7.99,2024-03-12,,10,79.9,0,0.0127,2024-03
U001082,pop,0.73,0.606,0.721,120.0,14,free_trial,Referral,1.95,0.0,2023-05-27,2023-05-27,1,0.0,1,0.3506,2023-05
U001083,pop,0.65,0.588,0.765,120.0,16,free_trial,Paid Search,20.25,0.0,2024-01-05,2024-01-05,1,0.0,1,0.3506,2024-01
U001084,pop,0.677,0.799,0.715,120.0,18,monthly,Referral,3.52,9.99,2023-05-13,2023-06-12,2,19.98,1,0.0446,2023-05
U001085,pop,0.666,0.697,0.687,120.0,12,annual,Organic Search,9.51,7.99,2023-04-14,,21,167.79,0,0.0127,2023-04
U001086,pop,0.677,0.668,0.742,120.0,17,monthly,Paid Search,20.34,9.99,2024-06-09,,7,69.93,0,0.0446,2024-06
U001087,pop,0.678,0.703,0.695,120.0,19,monthly,Referral,5.76,9.99,2023-12-27,2024-08-23,9,89.91,1,0.0446,2023-12
U001088,pop,0.706,0.573,0.706,120.0,14,annual,Paid Social,21.77,7.99,2024-02-26,,11,87.89,0,0.0127,2024-02
U001089,pop,0.748,0.686,0.706,120.0,12,annual,Paid Search,28.7,7.99,2023-07-28,,18,143.82,0,0.0127,2023-07
U001090,pop,0.681,0.617,0.663,120.0,8,monthly,Paid Social,19.0,9.99,2023-10-16,2023-12-15,3,29.97,1,0.0525,2023-10
U001091,pop,0.844,0.752,0.763,120.0,9,free_trial,Referral,4.58,0.0,2024-05-15,2024-05-15,1,0.0,1,0.4125,2024-05
U001092,pop,0.767,0.572,0.82,120.0,12,annual,Direct,1.13,7.99,2023-05-30,,20,159.8,0,0.0127,2023-05
U001093,pop,0.714,0.711,0.679,120.0,18,annual,Paid Search,21.94,7.99,2024-01-02,,13,103.87,0,0.0127,2024-01
U001094,pop,0.733,0.632,0.769,120.0,16,annual,Paid Social,20.35,7.99,2023-07-21,,18,143.82,0,0.0127,2023-07
U001095,pop,0.758,0.78,0.656,120.0,9,monthly,Referral,3.87,9.99,2023-12-06,2024-07-03,8,79.92,1,0.0525,2023-12
U001096,pop,0.769,0.782,0.707,120.0,9,monthly,Paid Search,27.4,9.99,2023-10-27,2024-02-24,5,49.95,1,0.0525,2023-10
U001097,pop,0.729,0.8,0.71,120.0,16,monthly,Organic Search,8.33,9.99,2023-11-01,2024-03-30,6,59.94,1,0.0446,2023-11
U001098,pop,0.75,0.603,0.685,120.0,12,monthly,Referral,4.48,9.99,2024-06-12,,7,69.93,0,0.0446,2024-06
U001099,pop,0.849,0.727,0.836,120.0,16,annual,Paid Social,22.6,7.99,2023-04-21,,21,167.79,0,0.0127,2023-04
U001100,pop,0.672,0.643,0.724,120.0,15,annual,Referral,2.6,7.99,2023-08-03,2024-10-26,16,127.84,1,0.0127,2023-08
U001101,pop,0.701,0.692,0.777,120.0,12,free_trial,Organic Search,7.5,0.0,2023-01-04,2023-01-04,1,0.0,1,0.3506,2023-01
U001102,pop,0.691,0.637,0.758,120.0,10,annual,Paid Social,15.48,7.99,2024-03-11,,10,79.9,0,0.0127,2024-03
U001103,pop,0.689,0.608,0.828,120.0,9,monthly,Direct,0.78,9.99,2024-02-23,,11,109.89,0,0.0525,2024-02
U001104,pop,0.698,0.598,0.678,120.0,11,monthly,Direct,1.65,9.99,2023-07-04,2024-08-27,15,149.85,1,0.0446,2023-07
U001105,pop,0.844,0.705,0.821,120.0,12,free_trial,Referral,5.51,0.0,2023-08-13,2023-09-12,2,0.0,1,0.3506,2023-08
U001106,pop,0.796,0.711,0.681,120.0,13,monthly,Paid Search,21.82,9.99,2023-06-21,,19,189.81,0,0.0446,2023-06
U001107,pop,0.792,0.716,0.843,120.0,11,free_trial,Paid Search,23.58,0.0,2024-03-05,2024-07-03,5,0.0,1,0.3506,2024-03
U001108,pop,0.67,0.711,0.686,120.0,10,monthly,Paid Social,18.31,9.99,2023-08-09,,18,179.82,0,0.0446,2023-08
U001109,pop,0.756,0.79,0.838,120.0,14,monthly,Paid Social,18.12,9.99,2024-01-21,,12,119.88,0,0.0446,2024-01
U001110,pop,0.716,0.702,0.723,120.0,14,annual,Organic Search,9.74,7.99,2024-02-07,,11,87.89,0,0.0127,2024-02
U001111,pop,0.736,0.652,0.794,120.0,10,annual,Referral,3.08,7.99,2024-05-22,,8,63.92,0,0.0127,2024-05
U001112,pop,0.751,0.739,0.688,120.0,19,monthly,Referral,2.45,9.99,2023-12-17,2024-04-15,5,49.95,1,0.0446,2023-12
U001113,pop,0.805,0.717,0.802,120.0,5,free_trial,Paid Social,11.21,0.0,2023-01-19,2023-02-18,2,0.0,1,0.4125,2023-01
U001114,pop,0.792,0.793,0.682,120.0,5,annual,Paid Social,21.1,7.99,2023-01-06,,25,199.75,0,0.015,2023-01
U001115,pop,0.764,0.635,0.795,120.0,14,monthly,Referral,4.97,9.99,2024-04-04,,10,99.9,0,0.0446,2024-04
U001116,pop,0.707,0.773,0.801,120.0,18,monthly,Paid Social,16.79,9.99,2023-02-05,2024-07-29,19,189.81,1,0.0446,2023-02
U001117,pop,0.828,0.68,0.72,120.0,9,free_trial,Paid Search,20.75,0.0,2023-11-18,2023-11-18,1,0.0,1,0.4125,2023-11
U001118,pop,0.732,0.621,0.705,120.0,10,free_trial,Paid Search,19.51,0.0,2024-05-08,2024-11-04,7,0.0,1,0.3506,2024-05
U001119,pop,0.75,0.703,0.687,120.0,14,monthly,Paid Social,12.37,9.99,2024-01-08,2024-02-07,2,19.98,1,0.0446,2024-01
U001120,pop,0.693,0.797,0.757,120.0,10,monthly,Paid Search,20.41,9.99,2024-03-09,2024-09-05,7,69.93,1,0.0446,2024-03
U001121,pop,0.658,0.702,0.772,120.0,17,monthly,Paid Search,18.46,9.99,2024-01-24,,12,119.88,0,0.0446,2024-01
U001122,pop,0.714,0.569,0.741,120.0,16,monthly,Paid Search,21.79,9.99,2024-04-20,,9,89.91,0,0.0446,2024-04
U001123,pop,0.737,0.602,0.784,120.0,11,free_trial,Organic Search,4.6,0.0,2024-03-26,2024-11-21,9,0.0,1,0.3506,2024-03
U001124,pop,0.738,0.618,0.682,120.0,10,free_trial,Paid Social,15.99,0.0,2023-04-23,2023-05-23,2,0.0,1,0.3506,2023-04
U001125,pop,0.662,0.735,0.8,120.0,14,free_trial,Paid Search,20.06,0.0,2023-07-28,2023-07-28,1,0.0,1,0.3506,2023-07
U001126,pop,0.794,0.65,0.807,120.0,14,annual,Paid Social,14.49,7.99,2023-08-20,,17,135.83,0,0.0127,2023-08
U001127,pop,0.753,0.782,0.703,120.0,9,monthly,Paid Social,11.62,9.99,2023-06-15,2024-09-07,16,159.84,1,0.0525,2023-06
U001128,pop,0.758,0.676,0.704,120.0,6,annual,Paid Social,23.48,7.99,2023-06-03,,20,159.8,0,0.015,2023-06
U001129,pop,0.699,0.592,0.769,120.0,15,monthly,Paid Social,17.24,9.99,2023-05-01,2023-08-29,5,49.95,1,0.0446,2023-05
U001130,pop,0.668,0.744,0.688,120.0,14,annual,Paid Search,24.53,7.99,2024-06-09,,7,55.93,0,0.0127,2024-06
U001131,pop,0.739,0.57,0.726,120.0,14,annual,Organic Search,9.75,7.99,2024-05-21,,8,63.92,0,0.0127,2024-05
U001132,pop,0.841,0.705,0.796,120.0,14,free_trial,Organic Search,4.46,0.0,2023-12-11,2023-12-11,1,0.0,1,0.3506,2023-12
U001133,pop,0.834,0.663,0.688,120.0,13,annual,Organic Search,7.56,7.99,2023-01-06,,25,199.75,0,0.0127,2023-01
U001134,pop,0.731,0.617,0.69,120.0,12,annual,Referral,3.61,7.99,2024-05-27,,8,63.92,0,0.0127,2024-05
U001135,pop,0.688,0.729,0.66,120.0,12,monthly,Paid Search,15.81,9.99,2023-11-13,,14,139.86,0,0.0446,2023-11
U001136,pop,0.796,0.688,0.745,120.0,17,monthly,Paid Social,17.39,9.99,2023-02-18,,23,229.77,0,0.0446,2023-02
U001137,pop,0.689,0.744,0.78,120.0,13,monthly,Organic Search,8.81,9.99,2024-02-26,,11,109.89,0,0.0446,2024-02
U001138,pop,0.696,0.618,0.694,120.0,12,annual,Paid Search,28.85,7.99,2023-08-09,,18,143.82,0,0.0127,2023-08
U001139,pop,0.789,0.608,0.822,120.0,12,annual,Paid Search,24.71,7.99,2023-09-30,,16,127.84,0,0.0127,2023-09
U001140,pop,0.805,0.584,0.811,120.0,14,monthly,Paid Search,22.88,9.99,2024-04-08,,9,89.91,0,0.0446,2024-04
U001141,pop,0.699,0.597,0.823,120.0,14,monthly,Organic Search,6.23,9.99,2023-04-08,2024-05-02,14,139.86,1,0.0446,2023-04
U001142,pop,0.816,0.734,0.732,120.0,15,annual,Referral,2.78,7.99,2023-09-29,,16,127.84,0,0.0127,2023-09
U001143,pop,0.658,0.554,0.779,120.0,12,annual,Organic Search,6.05,7.99,2023-03-05,2023-05-04,3,23.97,1,0.0127,2023-03
U001144,pop,0.679,0.597,0.804,120.0,13,monthly,Paid Search,32.09,9.99,2023-12-09,,13,129.87,0,0.0446,2023-12
U001145,pop,0.717,0.738,0.704,120.0,13,monthly,Direct,2.74,9.99,2023-02-28,2023-02-28,1,9.99,1,0.0446,2023-02
U001146,pop,0.843,0.666,0.821,120.0,12,free_trial,Paid Social,15.17,0.0,2023-12-01,2023-12-31,2,0.0,1,0.3506,2023-12
U001147,pop,0.796,0.706,0.795,120.0,15,monthly,Direct,1.92,9.99,2023-08-20,2023-08-20,1,9.99,1,0.0446,2023-08
U001148,pop,0.779,0.623,0.749,120.0,4,monthly,Paid Search,24.19,9.99,2023-01-28,2023-05-28,5,49.95,1,0.0788,2023-01
U001149,pop,0.732,0.774,0.663,120.0,12,monthly,Paid Search,27.87,9.99,2023-05-20,2023-07-19,3,29.97,1,0.0446,2023-05
U001150,pop,0.662,0.648,0.829,120.0,9,monthly,Paid Social,20.26,9.99,2023-12-08,,13,129.87,0,0.0525,2023-12
U001151,pop,0.742,0.635,0.657,120.0,8,monthly,Paid Social,16.98,9.99,2023-02-13,2023-06-13,5,49.95,1,0.0525,2023-02
U001152,pop,0.736,0.565,0.813,120.0,8,monthly,Paid Social,10.59,9.99,2024-06-24,,7,69.93,0,0.0525,2024-06
U001153,pop,0.812,0.559,0.763,120.0,11,free_trial,Referral,3.94,0.0,2024-03-22,2024-03-22,1,0.0,1,0.3506,2024-03
U001154,pop,0.673,0.614,0.686,120.0,8,monthly,Paid Social,18.7,9.99,2023-02-09,2024-03-05,14,139.86,1,0.0525,2023-02
U001155,pop,0.752,0.702,0.705,120.0,11,monthly,Paid Search,17.85,9.99,2023-11-24,,14,139.86,0,0.0446,2023-11
U001156,pop,0.763,0.757,0.715,120.0,20,annual,Paid Search,28.23,7.99,2023-09-01,,17,135.83,0,0.009,2023-09
U001157,pop,0.731,0.783,0.658,120.0,20,monthly,Paid Social,13.7,9.99,2024-01-12,,12,119.88,0,0.0315,2024-01
U001158,pop,0.71,0.609,0.834,120.0,15,annual,Direct,2.0,7.99,2023-06-10,,20,159.8,0,0.0127,2023-06
U001159,pop,0.816,0.594,0.823,120.0,15,monthly,Paid Social,17.61,9.99,2023-05-09,,21,209.79,0,0.0446,2023-05
U001160,pop,0.767,0.62,0.743,120.0,13,free_trial,Referral,3.74,0.0,2024-06-03,2024-09-01,4,0.0,1,0.3506,2024-06
U001161,pop,0.657,0.661,0.742,120.0,14,annual,Organic Search,3.67,7.99,2024-05-12,,8,63.92,0,0.0127,2024-05
U001162,pop,0.65,0.638,0.822,120.0,1,monthly,Direct,1.34,9.99,2023-01-14,2023-05-14,5,49.95,1,0.0788,2023-01
U001163,pop,0.785,0.648,0.814,120.0,7,annual,Paid Social,15.36,7.99,2023-12-31,2024-10-26,11,87.89,1,0.015,2023-12
U001164,pop,0.689,0.582,0.717,120.0,15,monthly,Paid Social,17.04,9.99,2023-12-12,2024-12-06,13,129.87,1,0.0446,2023-12
U001165,pop,0.746,0.661,0.753,120.0,14,monthly,Paid Search,22.65,9.99,2024-06-28,,7,69.93,0,0.0446,2024-06
U001166,pop,0.711,0.62,0.825,120.0,16,free_trial,Paid Social,15.32,0.0,2023-03-22,2023-04-21,2,0.0,1,0.3506,2023-03
U001167,pop,0.801,0.617,0.727,120.0,8,free_trial,Paid Social,19.91,0.0,2024-04-19,2024-05-19,2,0.0,1,0.4125,2024-04
U001168,pop,0.686,0.778,0.661,120.0,19,monthly,Organic Search,6.07,9.99,2023-04-28,2024-03-23,12,119.88,1,0.0446,2023-04
U001169,pop,0.676,0.593,0.652,120.0,16,monthly,Organic Search,4.42,9.99,2023-09-06,2024-12-29,17,169.83,1,0.0595,2023-09
U001170,pop,0.795,0.781,0.777,120.0,20,free_trial,Referral,3.93,0.0,2024-06-20,2024-10-18,5,0.0,1,0.2475,2024-06
U001171,pop,0.71,0.719,0.76,120.0,13,annual,Paid Social,15.73,7.99,2023-01-11,,25,199.75,0,0.0127,2023-01
U001172,pop,0.777,0.684,0.769,120.0,12,annual,Paid Social,22.85,7.99,2023-09-15,,16,127.84,0,0.0127,2023-09
U001173,pop,0.652,0.683,0.695,120.0,10,annual,Direct,1.35,7.99,2024-04-29,2024-05-29,2,15.98,1,0.0127,2024-04
U001174,pop,0.824,0.597,0.768,120.0,18,monthly,Paid Search,16.23,9.99,2023-02-24,2023-07-24,6,59.94,1,0.0446,2023-02
U001175,pop,0.84,0.57,0.766,120.0,18,monthly,Organic Search,8.46,9.99,2023-12-25,,13,129.87,0,0.0446,2023-12
U001176,pop,0.783,0.587,0.785,120.0,13,annual,Paid Social,12.1,7.99,2023-07-06,2023-11-03,5,39.95,1,0.0127,2023-07
U001177,pop,0.694,0.787,0.681,120.0,12,annual,Organic Search,6.32,7.99,2024-03-04,,11,87.89,0,0.0127,2024-03
U001178,pop,0.828,0.738,0.777,120.0,18,free_trial,Paid Social,19.22,0.0,2024-02-19,2024-02-19,1,0.0,1,0.3506,2024-02
U001179,pop,0.809,0.598,0.795,120.0,10,monthly,Paid Social,10.96,9.99,2023-11-07,2024-02-05,4,39.96,1,0.0446,2023-11
U001180,pop,0.811,0.749,0.749,120.0,12,monthly,Organic Search,5.88,9.99,2023-09-22,2024-02-19,6,59.94,1,0.0446,2023-09
U001181,pop,0.777,0.568,0.672,120.0,14,monthly,Organic Search,7.91,9.99,2024-04-02,,10,99.9,0,0.0446,2024-04
U001182,pop,0.777,0.706,0.677,120.0,11,annual,Paid Social,15.63,7.99,2023-02-07,,24,191.76,0,0.0127,2023-02
U001183,pop,0.831,0.791,0.817,120.0,9,annual,Paid Search,15.03,7.99,2023-08-31,2024-08-25,13,103.87,1,0.015,2023-08
U001184,pop,0.816,0.649,0.839,120.0,14,monthly,Paid Search,27.26,9.99,2023-06-24,,19,189.81,0,0.0446,2023-06
U001185,pop,0.695,0.66,0.745,120.0,13,free_trial,Paid Social,17.53,0.0,2023-01-29,2023-01-29,1,0.0,1,0.3506,2023-01
U001186,pop,0.779,0.79,0.83,120.0,11,monthly,Referral,3.33,9.99,2023-02-18,,23,229.77,0,0.0446,2023-02
U001187,pop,0.847,0.624,0.779,120.0,16,annual,Organic Search,4.77,7.99,2023-01-18,,24,191.76,0,0.0127,2023-01
U001188,pop,0.788,0.793,0.684,120.0,15,monthly,Organic Search,6.25,9.99,2023-08-08,2023-10-07,3,29.97,1,0.0446,2023-08
U001189,pop,0.813,0.647,0.771,120.0,9,annual,Referral,3.84,7.99,2023-02-11,2023-12-08,11,87.89,1,0.015,2023-02
U001190,pop,0.673,0.771,0.836,120.0,9,annual,Referral,3.53,7.99,2023-11-11,,14,111.86,0,0.015,2023-11
U001191,pop,0.802,0.759,0.669,120.0,13,annual,Paid Social,22.6,7.99,2023-12-27,2024-05-25,6,47.94,1,0.0127,2023-12
U001192,pop,0.668,0.573,0.789,120.0,12,monthly,Referral,4.08,9.99,2024-06-19,2024-10-17,5,49.95,1,0.0446,2024-06
U001193,pop,0.764,0.604,0.679,120.0,10,free_trial,Paid Social,19.73,0.0,2024-01-09,2024-02-08,2,0.0,1,0.3506,2024-01
U001194,pop,0.812,0.659,0.718,120.0,13,monthly,Paid Social,16.06,9.99,2024-06-12,2024-12-09,7,69.93,1,0.0446,2024-06
U001195,pop,0.786,0.72,0.716,120.0,17,monthly,Paid Search,25.08,9.99,2024-04-12,,9,89.91,0,0.0446,2024-04
U001196,pop,0.681,0.603,0.702,120.0,12,free_trial,Paid Search,24.08,0.0,2024-01-03,2024-01-03,1,0.0,1,0.3506,2024-01
U001197,pop,0.739,0.631,0.798,120.0,13,free_trial,Organic Search,3.7,0.0,2023-11-23,2024-07-20,9,0.0,1,0.3506,2023-11
U001198,pop,0.847,0.754,0.838,120.0,13,annual,Organic Search,3.56,7.99,2023-02-03,,24,191.76,0,0.0127,2023-02
U001199,pop,0.667,0.794,0.799,120.0,9,annual,Organic Search,2.89,7.99,2024-05-09,,8,63.92,0,0.015,2024-05
U001200,pop,0.73,0.574,0.767,120.0,12,monthly,Organic Search,7.39,9.99,2024-04-19,,9,89.91,0,0.0446,2024-04
U001201,pop,0.746,0.663,0.807,120.0,6,monthly,Paid Social,15.68,9.99,2023-11-26,,14,139.86,0,0.0525,2023-11
U001202,pop,0.848,0.588,0.743,120.0,14,monthly,Paid Social,21.61,9.99,2023-04-01,2024-04-25,14,139.86,1,0.0446,2023-04
U001203,pop,0.757,0.648,0.758,120.0,13,monthly,Organic Search,4.6,9.99,2023-07-10,2024-04-05,10,99.9,1,0.0446,2023-07
U001204,pop,0.659,0.578,0.756,120.0,3,monthly,Referral,3.74,9.99,2023-08-04,2024-01-01,6,59.94,1,0.0788,2023-08
U001205,pop,0.772,0.746,0.813,120.0,14,free_trial,Paid Search,18.07,0.0,2024-04-26,2024-05-26,2,0.0,1,0.3506,2024-04
U001206,pop,0.841,0.77,0.712,120.0,10,annual,Paid Social,13.23,7.99,2024-04-08,,9,71.91,0,0.0127,2024-04
U001207,pop,0.749,0.693,0.725,120.0,14,monthly,Paid Search,20.47,9.99,2024-05-17,,8,79.92,0,0.0446,2024-05
U001208,pop,0.797,0.627,0.69,120.0,15,monthly,Organic Search,4.78,9.99,2023-08-28,,17,169.83,0,0.0446,2023-08
U001209,pop,0.789,0.553,0.777,120.0,12,annual,Organic Search,5.54,7.99,2023-10-19,2023-12-18,3,23.97,1,0.0127,2023-10
U001210,pop,0.831,0.775,0.691,120.0,11,annual,Organic Search,2.45,7.99,2023-12-24,,13,103.87,0,0.0127,2023-12
U001211,pop,0.729,0.779,0.82,120.0,11,annual,Paid Social,15.52,7.99,2023-06-12,2023-11-09,6,47.94,1,0.0127,2023-06
U001212,pop,0.811,0.559,0.685,120.0,16,annual,Direct,1.55,7.99,2023-11-11,,14,111.86,0,0.0127,2023-11
U001213,pop,0.76,0.576,0.708,120.0,10,monthly,Paid Social,16.04,9.99,2024-06-10,,7,69.93,0,0.0446,2024-06
U001214,pop,0.769,0.685,0.85,120.0,12,annual,Paid Social,21.23,7.99,2024-01-09,,12,95.88,0,0.0127,2024-01
U001215,pop,0.816,0.716,0.822,120.0,11,annual,Paid Social,17.76,7.99,2023-12-11,,13,103.87,0,0.0127,2023-12
U001216,pop,0.784,0.642,0.732,120.0,18,monthly,Direct,2.77,9.99,2023-12-22,,13,129.87,0,0.0446,2023-12
U001217,pop,0.799,0.624,0.699,120.0,16,monthly,Paid Search,20.74,9.99,2023-09-09,2024-10-03,14,139.86,1,0.0446,2023-09
U001218,pop,0.789,0.606,0.737,120.0,12,monthly,Organic Search,4.59,9.99,2023-07-27,,18,179.82,0,0.0446,2023-07
U001219,pop,0.727,0.708,0.757,120.0,12,monthly,Paid Social,25.4,9.99,2024-01-08,2024-07-06,7,69.93,1,0.0446,2024-01
U001220,pop,0.805,0.564,0.758,120.0,11,annual,Paid Social,11.04,7.99,2023-06-15,,19,151.81,0,0.0127,2023-06
U001221,pop,0.761,0.592,0.735,120.0,13,monthly,Paid Social,24.63,9.99,2024-05-05,2024-10-02,6,59.94,1,0.0446,2024-05
U001222,pop,0.771,0.728,0.815,120.0,18,annual,Paid Social,11.14,7.99,2023-11-12,,14,111.86,0,0.0127,2023-11
U001223,pop,0.654,0.633,0.661,120.0,10,monthly,Organic Search,2.99,9.99,2023-08-26,,17,169.83,0,0.0595,2023-08
U001224,pop,0.849,0.681,0.759,120.0,10,monthly,Organic Search,6.16,9.99,2023-03-23,2023-07-21,5,49.95,1,0.0446,2023-03
U001225,pop,0.847,0.695,0.82,120.0,10,free_trial,Organic Search,5.91,0.0,2023-02-18,2023-11-15,10,0.0,1,0.3506,2023-02
U001226,pop,0.742,0.775,0.78,120.0,14,monthly,Referral,4.86,9.99,2024-04-27,2024-09-24,6,59.94,1,0.0446,2024-04
U001227,pop,0.716,0.639,0.717,120.0,12,annual,Organic Search,8.49,7.99,2024-06-29,,7,55.93,0,0.0127,2024-06
U001228,pop,0.67,0.77,0.757,120.0,12,annual,Direct,2.92,7.99,2024-06-27,2024-12-24,7,55.93,1,0.0127,2024-06
U001229,pop,0.658,0.718,0.844,120.0,14,monthly,Direct,2.33,9.99,2023-01-23,,24,239.76,0,0.0446,2023-01
